id,trip_duration
id3421557,924.65
id3579922,567.08
id0028383,1345.15
id2706938,499.05
id0601800,570.98
id3664224,589.39
id1915724,431.1
id1840344,801.42
id1817431,1230.69
id2533730,787.84
id3840669,517.31
id0700616,620.01
id1620970,599.69
id0482800,455.51
id2223094,1033.75
id1733805,491.05
id1514712,550.71
id1858415,669.06
id0447657,402.02
id3028833,488.95
id0111251,644.74
id1625801,605.76
id3040032,634.25
id3874730,1335.49
id0941199,644.85
id3751992,705.63
id2410921,711.84
id1034671,422.5
id2777459,604.18
id3254906,583.71
id2406813,642.57
id1650409,686.14
id1228240,591.14
id2321528,619.74
id1086883,588.8
id0253264,781.58
id1552805,914.24
id0247431,619.94
id3120189,679.61
id1896580,613.54
id1337096,1000.13
id3657829,619.96
id3445745,703.66
id3718564,596.36
id0081111,748.8
id0106022,981.75
id3768979,719.1
id2878194,753.97
id2105444,715.17
id1209356,488.98
id3372020,752.81
id1517580,612.39
id2337347,1102.55
id2925189,568.57
id2990625,570.73
id3092787,847.18
id2085282,663.86
id0009646,641.65
id0259839,696.47
id1601066,1443.23
id1732346,720.1
id1123645,586.21
id2680029,539.91
id0264219,427.72
id1101247,910.32
id0288375,752.06
id2526788,549.63
id0611791,734.02
id3516301,878.96
id2586627,888.65
id0236452,1027.3
id2280810,704.76
id2797733,476.48
id2073893,988.8
id1629525,555.08
id2433967,402.96
id1242293,611.54
id2963938,502.18
id3465342,701.39
id2249747,558.96
id0281981,648.96
id2038081,354.14
id3850421,1377.94
id0117686,685.39
id2196949,604.9
id3670826,499.24
id3515099,487.86
id0775423,765.19
id0555609,1355.64
id3068434,752.65
id2214784,611.02
id3303497,955.91
id2233855,797.81
id2087701,626.64
id3938530,414.28
id0810744,462.74
id1619831,1339.34
id2841654,557.14
id0023285,512.11
id2034395,729.86
id1875294,926.45
id3552854,586.2
id3392216,672.63
id3656180,550.08
id1097231,611.22
id1091768,825.69
id1486759,400.12
id1921558,476.73
id0401434,1266.09
id0871615,705.99
id2680761,655.02
id3414097,405.8
id1678414,1681.0
id3167410,1295.12
id1679255,698.1
id2360353,825.9
id2302555,773.29
id2642362,475.88
id2130936,627.44
id3613092,1140.58
id2971297,811.08
id2045047,731.95
id3179683,758.56
id3378051,631.79
id3184492,556.59
id1756186,368.81
id2792446,703.68
id2026453,649.01
id0151045,692.96
id1869560,2298.67
id3178275,945.56
id3178091,799.11
id0625429,742.15
id0885779,728.06
id1475549,1594.69
id1780912,765.4
id0825846,499.52
id0878036,603.9
id1279629,675.95
id2446348,421.3
id1843249,1285.14
id1289035,553.0
id2470912,702.06
id2747670,584.78
id0017366,1542.74
id1856174,1471.73
id3145101,360.45
id1709270,719.46
id3644667,842.11
id1293645,482.91
id0710155,487.17
id1085521,742.36
id2410465,369.6
id1782761,704.53
id3375609,590.09
id1992615,587.42
id1846516,825.36
id0083278,793.82
id2064728,618.69
id1371166,622.43
id2294038,604.56
id2750911,418.34
id3585444,1426.52
id3693342,788.02
id0299326,996.25
id0042376,430.84
id1655578,581.43
id0312450,750.43
id2376914,694.4
id2111223,756.11
id1608428,577.87
id1663072,734.49
id1903928,834.09
id3350810,728.47
id0675085,672.69
id3807586,480.77
id2615329,586.82
id2353028,1175.42
id0009061,949.83
id2530032,753.44
id3304119,469.55
id2088268,681.41
id3378609,723.96
id3968534,1241.72
id0757790,973.03
id0898046,892.97
id2375561,304.08
id1072916,619.42
id3366933,485.92
id1119187,513.3
id3021636,983.87
id1799928,607.43
id3028721,609.9
id0748663,454.95
id1559425,861.08
id0206129,1001.41
id0024880,747.38
id0744823,511.5
id2003905,714.12
id0260242,559.92
id1816912,452.95
id1632087,803.43
id2135445,647.36
id3499895,272.33
id2204863,802.74
id0240242,695.8
id0917968,533.56
id0086783,655.23
id1058597,833.53
id0260159,498.1
id0331873,671.51
id1120424,536.65
id3434753,653.56
id1632960,706.69
id1111042,689.73
id0442528,416.8
id3611265,553.68
id0565680,807.39
id1106644,421.63
id1286840,791.52
id0761108,1563.39
id0801338,606.12
id0050456,988.14
id3285597,609.09
id3642540,492.32
id1326914,748.62
id1536045,993.96
id0648393,715.6
id0449591,420.65
id0234440,828.39
id1610486,511.88
id1103199,569.08
id0712448,510.78
id0087243,7998.51
id1145371,675.86
id0872011,777.93
id1383798,589.28
id3438983,1085.6
id3352277,817.92
id1245718,600.65
id1939659,565.49
id3548823,711.1
id0580087,448.87
id3190431,553.07
id0244893,694.62
id1025200,583.94
id1047551,639.0
id2229747,698.63
id3918212,641.05
id0937954,604.75
id2012254,582.51
id0068662,689.49
id0518814,510.24
id0875110,911.43
id0080273,771.71
id2829345,703.66
id2843230,617.04
id2316049,448.75
id2177498,637.06
id1394641,529.61
id2380560,542.33
id3241187,776.31
id2093884,433.29
id1444249,876.34
id0104571,894.74
id0652917,543.92
id1441289,780.66
id0376469,1647.64
id0003967,638.21
id3605395,500.35
id2654560,737.08
id3075585,576.41
id1500129,859.56
id0838710,768.53
id2918115,597.01
id2936365,967.48
id0585940,359.45
id3759625,630.6
id1954294,604.58
id0062842,1978.43
id0257590,837.97
id2708211,776.95
id2316895,759.22
id3119335,857.91
id2577296,741.36
id2411141,675.8
id2293432,638.44
id2954711,509.12
id2731018,4991.36
id3353403,801.34
id0984485,1130.11
id1237931,707.1
id0722302,1807.0
id1982202,814.45
id2247674,2176.99
id0595215,570.37
id1044688,440.6
id2978902,657.8
id0590344,959.85
id1506166,456.59
id3045098,1037.23
id0841442,527.4
id3595095,693.31
id0775716,540.92
id0581135,668.65
id1129387,645.38
id0671056,317.74
id2134882,661.79
id2350080,805.62
id2871324,846.09
id2253477,550.27
id3854278,1622.5
id1841567,746.09
id0799695,635.76
id3307613,657.76
id0879713,618.36
id1591639,557.5
id0741420,702.48
id1712398,693.29
id1152951,681.66
id1754284,568.78
id1520913,757.25
id1890261,902.52
id3389180,663.44
id0976938,483.74
id3369469,740.52
id0568384,1057.44
id3121495,545.85
id1727607,872.84
id3374937,741.8
id3202363,650.95
id3440690,798.8
id3086893,699.91
id1702717,803.06
id3226782,789.64
id0166864,522.39
id3855672,532.21
id2935728,724.83
id2440193,891.09
id2418171,1006.96
id2466635,634.31
id1197763,541.61
id3922503,400.5
id2707676,790.58
id0377383,903.56
id2646072,656.31
id2555724,438.0
id3176396,893.53
id2457349,605.55
id0463905,564.48
id1368821,809.81
id0793436,747.06
id0050869,525.12
id1461362,750.52
id2470667,498.16
id2580334,572.41
id1773613,932.36
id2274706,543.63
id1266110,613.64
id0554535,888.95
id1590895,512.35
id0742358,625.55
id0086366,614.33
id0101552,883.64
id1616503,775.77
id3758393,840.84
id2706768,591.52
id1363147,659.83
id1976235,672.95
id3390517,1471.91
id1071118,904.38
id1825850,737.35
id3050173,793.28
id3071809,1012.15
id1655872,497.71
id1323216,529.25
id2226759,674.76
id2586189,669.58
id0432380,640.96
id0018193,1509.84
id3779405,1264.19
id0076976,379.44
id3074325,416.79
id3984678,820.31
id0576865,901.3
id0697076,1138.74
id0172428,912.56
id2258523,388.03
id0019373,515.77
id0915864,988.36
id3640418,510.81
id2469937,759.43
id3492285,718.75
id3319070,555.28
id3895229,845.85
id1354767,969.78
id3176958,549.09
id0703266,539.76
id0824172,1336.67
id1954677,1604.31
id1289024,875.45
id3279961,1085.27
id2675475,358.31
id1323777,714.2
id2382778,479.0
id1752032,630.4
id2227932,584.63
id2450287,796.91
id2000078,852.23
id2408226,725.76
id2413540,695.41
id3648281,1251.68
id1352885,586.54
id1267909,1317.84
id3226346,2618.87
id1237828,452.05
id0188414,598.87
id3188699,652.78
id0255345,789.43
id1043265,734.05
id3976180,476.52
id2455394,1331.27
id1152817,846.81
id3897133,848.96
id3247447,1410.04
id1820763,711.38
id2639083,1304.33
id3947670,508.35
id0225293,532.65
id1403731,661.26
id0895389,833.52
id0593447,657.11
id3467067,524.09
id2549067,403.19
id0840989,630.64
id1269253,1443.99
id3500562,827.61
id1440529,719.93
id1726401,880.43
id3212646,697.0
id1437045,688.42
id2416380,1060.17
id1958100,896.95
id3140430,555.28
id0832549,915.7
id2823700,636.77
id0172351,602.11
id0320428,434.0
id0705117,960.75
id1082660,650.9
id0107844,727.8
id0564014,446.23
id0990011,668.13
id2213469,521.77
id3930321,474.68
id3717844,658.34
id1264983,948.18
id1740474,976.07
id1381013,656.82
id3849332,769.39
id0047819,727.15
id2430987,516.44
id0185832,663.5
id1019884,394.46
id1908132,1568.46
id2572816,528.87
id1284939,827.88
id1556287,501.15
id0370597,587.07
id3809179,1018.05
id3975636,635.92
id2593274,927.48
id0315933,597.15
id2905967,911.08
id1755732,1024.12
id0989656,595.25
id1264306,804.28
id0225722,516.94
id0385466,908.84
id2663900,659.82
id3111750,385.94
id2200063,925.69
id2275735,755.82
id2549713,642.45
id3408588,515.78
id2221447,730.84
id2739170,972.38
id2848931,562.14
id1923548,621.06
id1184974,521.18
id0586512,501.01
id0163512,592.47
id3016616,691.02
id0675635,596.78
id0946107,609.59
id1248206,986.53
id3637273,477.31
id3551560,1037.24
id2554033,707.89
id3940725,500.94
id0805874,956.43
id2698013,796.17
id0904672,474.73
id3469234,806.6
id0900052,649.7
id3610914,900.47
id0121428,712.52
id3039810,614.62
id3751692,536.59
id2316417,751.16
id3907330,716.18
id2286640,944.83
id3951835,554.16
id3638584,653.23
id2223765,753.05
id2034044,526.4
id2353865,681.68
id1607986,770.73
id2916268,596.67
id1300076,752.31
id2156970,564.91
id3764082,478.21
id3068819,515.38
id3262728,1039.99
id3816521,872.45
id1330406,850.12
id0679961,892.34
id2218368,637.48
id3688478,641.71
id3045767,493.25
id0909835,703.46
id1764449,690.21
id3558311,871.35
id3821374,724.67
id2071482,880.92
id2373341,902.21
id3812173,547.87
id3986330,881.59
id0770624,445.1
id3564541,634.59
id3014846,282.54
id3411358,1038.08
id1819999,723.76
id3940911,530.56
id0044227,516.24
id3969216,817.8
id0243984,566.91
id0710206,681.22
id1160468,1189.51
id2834820,770.57
id1357424,917.93
id1181062,499.0
id0104838,667.04
id2345733,905.23
id0145674,558.77
id0832020,912.23
id3064138,460.32
id2903079,692.27
id0201039,457.47
id0600215,520.94
id2589072,733.53
id2186441,620.11
id0300340,514.77
id2359618,602.22
id0870197,509.75
id1648371,585.21
id1327376,888.1
id3755205,684.57
id2802397,613.31
id3533706,563.19
id3256715,704.17
id2249025,2363.73
id3628137,416.49
id3286706,504.77
id3221795,767.94
id1837565,822.85
id0618180,1656.07
id2123154,777.2
id2081968,691.92
id1211578,882.9
id0991159,847.68
id2435417,644.45
id2347517,1454.75
id3125407,576.08
id3752190,319.06
id1661774,693.37
id0758566,484.34
id1376889,530.31
id1851067,450.19
id0934209,698.41
id2487533,1354.62
id2587521,643.11
id1670391,654.01
id0028791,692.63
id0580708,1345.91
id2732027,482.82
id1572572,931.63
id0594838,443.7
id3160476,657.41
id0438382,540.86
id2454882,496.43
id3100931,791.5
id2949327,1491.11
id1512176,904.38
id0667772,817.92
id3685527,686.76
id3697581,574.35
id3618685,616.39
id2849732,675.46
id2933027,934.5
id3784279,716.94
id2017601,821.47
id0714266,534.49
id0616875,812.17
id3330950,701.99
id2489750,711.33
id3656825,2405.96
id3690585,900.01
id2253409,574.37
id0718527,554.69
id0949932,984.12
id3302914,622.87
id1242893,801.05
id2072482,407.59
id0657681,428.31
id2409133,467.37
id2049386,414.46
id1856328,621.55
id3201077,550.19
id0393903,604.13
id2117589,557.59
id2716917,1292.48
id1474255,796.0
id1963884,676.97
id2233142,491.04
id1718870,478.43
id2653419,930.83
id3840447,756.65
id2047836,1699.93
id0892627,337.5
id3127046,2566.86
id1629427,832.84
id1134270,564.48
id3647331,680.05
id0741860,701.62
id0850391,940.71
id2380010,599.88
id2343124,1254.88
id0485478,619.04
id3576029,465.85
id2624581,619.72
id3668680,727.63
id0662017,855.78
id2960331,883.34
id1238436,641.76
id3461256,606.18
id3402943,788.99
id1810535,716.12
id2187656,579.18
id0132057,625.17
id3511363,827.81
id1348873,673.21
id2901854,848.21
id3722789,514.53
id0808330,643.84
id2596082,551.1
id0459042,563.93
id1235705,748.76
id3902164,727.26
id0731722,616.42
id3366211,544.0
id3904682,972.8
id2091496,799.21
id0076711,648.23
id2938095,664.66
id2028402,922.06
id1159078,599.76
id3948383,644.7
id3600156,409.93
id3743204,762.59
id0886734,1320.6
id3345493,704.79
id1686789,498.61
id1244269,661.16
id0886641,672.91
id2652430,671.92
id1885110,846.58
id2575868,632.09
id1971049,695.46
id1661741,433.84
id0948686,786.13
id2748974,954.54
id1698986,385.79
id3882828,405.95
id1372972,959.75
id1082331,760.32
id2812388,710.08
id2894025,913.36
id3941576,762.32
id2695431,794.26
id3439400,561.39
id1621922,633.16
id0069499,919.24
id1326666,922.9
id3802209,940.91
id0791025,596.43
id1187559,714.35
id0604146,511.85
id1342456,702.46
id1635711,293.73
id2210917,618.76
id1939667,979.17
id0547368,483.22
id1977908,518.19
id1061382,637.37
id0514654,446.82
id1229322,1139.59
id0764193,1524.82
id1476903,559.71
id1427778,628.58
id3016496,407.41
id1202344,553.14
id3075952,698.71
id2421950,629.49
id0490761,627.29
id3485600,1402.49
id3172690,833.36
id3404737,733.0
id2173429,793.93
id1512777,423.71
id2710452,371.14
id1448052,443.53
id0426481,369.55
id1517924,695.12
id3717395,638.16
id1193142,1455.8
id1827752,394.58
id0660162,603.54
id1442380,681.66
id3113885,424.75
id2961163,425.24
id2745448,707.05
id3807496,535.96
id0561683,605.1
id0032108,2300.59
id2273618,613.89
id0209693,584.35
id0676142,548.42
id0087868,814.85
id0526965,586.48
id1356324,469.27
id2978045,691.39
id3773242,822.6
id2054736,656.59
id3249366,617.33
id0095607,670.19
id0897590,1059.46
id2824329,646.28
id1836422,656.42
id0101406,497.97
id2530589,545.82
id2066515,500.75
id0583229,515.67
id2417209,514.42
id3327115,594.6
id1355832,543.77
id1444733,323.03
id1865271,790.36
id2986127,886.34
id0879695,525.19
id1189746,566.17
id2053991,681.0
id0294101,942.98
id0786418,707.91
id1471857,554.25
id1101743,320.82
id3696039,464.77
id3221920,780.4
id0983647,744.11
id3442486,633.15
id1347582,941.38
id1974763,712.43
id3919437,481.75
id1104279,553.74
id3403611,747.08
id3066034,707.89
id0711488,461.22
id2618903,535.74
id2103655,638.76
id1993217,611.17
id0287541,871.59
id3845846,742.27
id2605996,621.53
id1889866,699.76
id1090726,1007.35
id2681077,805.02
id3835956,327.78
id0889170,399.55
id2361819,1923.13
id0713231,802.84
id0211573,863.62
id2369501,352.71
id3697817,1452.81
id3314020,496.33
id3110517,5779.47
id2677370,550.65
id2057484,520.63
id2593556,380.7
id1993508,1113.88
id2123759,708.64
id0735726,2455.73
id0691025,456.79
id2410367,518.08
id0983082,428.23
id1176908,850.78
id1657758,658.79
id1870644,685.5
id3860921,693.3
id2051122,649.25
id0603679,786.84
id2224498,411.12
id3494394,1386.06
id0654211,608.75
id0364594,804.33
id3884689,430.52
id1000896,649.11
id0407075,526.75
id2833049,744.0
id3408074,464.94
id3368514,572.21
id2645109,580.14
id1703239,501.4
id0477875,771.05
id3656891,394.23
id0816180,588.17
id3836446,891.7
id2848706,719.17
id3237382,627.42
id0379063,1518.4
id0725718,523.9
id3120880,744.94
id2861740,572.38
id3722905,1584.95
id0401519,778.63
id1467419,593.8
id2525626,619.49
id1021973,3779.89
id3687974,865.05
id1866580,820.1
id3239640,958.34
id3567438,1580.48
id0747689,573.74
id2970539,799.15
id3320158,349.58
id3930253,854.42
id3990038,672.46
id2330097,640.13
id1529321,704.12
id2480340,753.94
id0552113,854.62
id3949680,504.17
id1283194,826.28
id0494066,799.02
id1890788,793.71
id1356720,586.19
id2186587,2277.55
id1780556,617.06
id3477097,1528.41
id3888345,487.38
id2500133,763.8
id2448702,922.03
id1706045,540.65
id3546164,2142.41
id2922136,908.29
id3625301,480.31
id2981215,978.67
id3841941,740.45
id3315816,554.43
id2254039,829.17
id1223993,743.22
id3944719,641.94
id0736031,693.63
id0339170,374.55
id2445737,378.6
id0137951,727.04
id0305064,1577.41
id2978949,755.3
id3216444,526.05
id1149330,604.1
id3264084,656.48
id2899885,627.6
id2682438,601.78
id2447640,759.82
id3573108,519.61
id0200970,739.49
id0208088,515.61
id2238590,448.39
id2998622,565.26
id3147428,604.61
id3106725,552.24
id1701231,791.59
id3977654,603.28
id0379191,735.08
id3811587,768.09
id0057019,663.33
id1956395,1569.39
id3960085,1213.75
id0717381,828.1
id2446633,928.75
id1890300,826.61
id1856963,493.71
id2652064,572.21
id2371191,678.85
id1067241,543.51
id1216643,543.28
id0177858,901.72
id3561283,510.57
id2585472,633.05
id3794379,1032.44
id3745290,709.91
id3767298,484.21
id3623013,580.9
id2410437,2316.09
id0850361,597.03
id2641563,449.2
id1749498,415.75
id2212499,476.66
id1344241,782.87
id2478323,530.99
id1331569,346.51
id1203602,6650.66
id1250518,736.52
id2162305,594.28
id2437615,940.64
id0179621,429.6
id1660233,566.83
id3268263,512.18
id0736762,494.48
id1027947,534.59
id1597805,466.87
id3449677,870.96
id2087146,419.08
id1650776,735.85
id1145640,767.13
id3355616,538.09
id2689605,1111.48
id2565504,555.92
id1712076,742.29
id0307243,474.1
id0473069,626.53
id2238127,874.56
id3799343,662.07
id3616319,377.87
id1040633,502.25
id1799458,559.26
id3580544,805.25
id3457918,699.39
id1319118,632.26
id2264759,784.01
id1367131,731.16
id0216897,420.6
id0905118,492.65
id1223884,474.85
id3599324,561.0
id3380263,580.18
id3625582,628.56
id2939441,916.44
id3714260,1253.0
id2015068,732.86
id0810961,1058.55
id1160488,498.36
id1323444,638.87
id1277637,703.94
id3765258,441.12
id2058157,623.1
id0251062,941.43
id0163150,299.41
id2161889,702.32
id0417886,2322.75
id3118773,593.95
id0181052,1128.17
id0936719,734.85
id0440087,501.21
id2581656,827.95
id2754201,1328.63
id0658410,762.17
id3435085,522.84
id2466602,623.08
id0004942,795.33
id0550251,677.11
id3027812,857.27
id1631683,835.86
id1798949,559.13
id2400466,13426.22
id1251211,751.25
id0794627,909.08
id2026815,783.15
id2553098,605.32
id1677229,1521.32
id1419560,695.38
id2156701,557.6
id0450073,2390.17
id2998285,487.23
id1963791,475.17
id0183300,807.58
id1290500,496.81
id1752205,554.86
id3330165,808.27
id1089229,718.97
id2428947,1315.1
id2199285,827.74
id3524368,802.03
id0028074,650.97
id3802325,680.43
id1232946,260.65
id0016656,533.4
id0803529,1228.49
id1072767,597.03
id3009330,540.68
id0488140,920.43
id3379674,611.6
id2323329,532.03
id3792335,469.0
id0315137,1277.18
id3087116,530.68
id1016656,485.94
id1571653,769.26
id1820048,590.75
id2960849,1111.25
id2645323,477.5
id2964122,857.32
id1501922,569.5
id1522451,483.04
id2455324,816.86
id0808192,1058.96
id0532734,775.26
id1842265,829.25
id3133683,463.68
id1304627,470.2
id0696729,823.83
id0977054,738.57
id2699016,645.14
id0108548,830.01
id0943186,559.67
id1413976,920.82
id0389257,575.43
id1043547,922.37
id1789604,787.84
id0987559,552.7
id3808146,478.95
id2517992,582.51
id3162639,854.28
id0600042,662.83
id0138073,670.48
id3978693,660.3
id2740910,603.63
id2596159,1022.46
id2272634,300.72
id1983499,477.84
id0796592,708.81
id2738289,891.97
id3654984,735.63
id1038817,551.9
id0445877,559.67
id3572539,553.75
id1978544,876.2
id3280783,711.74
id0321520,580.72
id0464709,642.95
id0042350,1057.02
id1857000,574.81
id0643333,3434.16
id1040794,534.1
id0070234,500.63
id0947249,882.88
id0556944,637.33
id3136590,677.15
id2314026,658.64
id1904909,721.79
id0521588,623.54
id3390595,836.53
id1141054,1118.94
id1837312,739.47
id2857460,644.29
id3071464,769.99
id0940323,730.03
id1762977,438.55
id2919603,472.44
id3686345,910.76
id1875349,765.2
id2372051,792.75
id1165807,963.37
id2812933,783.56
id0364928,531.57
id2635924,457.28
id2782206,492.77
id1182106,587.69
id0153535,779.69
id3732238,638.64
id3673324,774.71
id1382947,745.59
id3746230,523.45
id0979206,658.32
id2954764,701.03
id1066198,545.72
id1631113,632.86
id3415017,942.38
id0313490,592.78
id1884009,684.3
id0426840,1594.92
id3197217,719.04
id1286415,805.79
id0217130,869.13
id2186232,616.89
id1899864,533.88
id1713969,718.76
id3409859,727.03
id1622657,723.67
id1175464,407.8
id1565649,1250.78
id2681695,740.98
id1109330,474.2
id0334987,716.96
id1177611,715.78
id2039646,476.89
id1548633,716.31
id2783896,604.08
id1142364,485.78
id2525124,553.38
id3816656,405.33
id1170138,727.52
id0668249,798.04
id1576265,580.9
id0966024,633.25
id3535384,457.61
id1281818,508.68
id3942473,428.63
id3651002,732.51
id1644598,891.3
id1603549,393.6
id1976377,617.02
id2553866,465.99
id1081065,476.48
id2770053,644.98
id2122428,591.59
id2565181,870.52
id3980503,2217.86
id0771459,737.58
id3207089,1070.02
id2988035,1271.27
id1084108,777.88
id0578171,1080.72
id1699727,739.76
id1080294,673.73
id1438110,1441.77
id0790949,415.83
id3641463,571.42
id2044547,471.72
id3376899,369.09
id2403524,632.02
id2183109,910.49
id2376894,983.1
id2227935,652.56
id2278937,2419.38
id0063709,636.78
id0845653,578.26
id2206306,2235.23
id0101992,586.64
id2131227,2191.08
id2240483,795.37
id3101548,682.29
id3689919,779.71
id0907789,717.97
id3642522,598.97
id0023431,750.88
id3731761,583.91
id1479045,481.5
id0153704,653.05
id3803774,1063.3
id1143216,432.48
id3814120,765.78
id0019836,774.83
id1130634,621.35
id2910825,809.33
id0371309,642.02
id3956356,762.21
id2245284,754.2
id1894050,1217.18
id1855535,471.81
id3429191,461.6
id3359812,505.75
id1124986,915.52
id3911271,1686.31
id0286641,604.66
id0323086,848.82
id0619922,812.63
id1364130,746.53
id3613576,2294.24
id3345780,782.42
id1800854,663.58
id1848200,670.88
id0915822,466.87
id2571359,807.52
id2093202,610.03
id2375625,800.26
id2691561,572.13
id3157198,486.48
id1974458,625.61
id2616820,1068.26
id3871542,767.28
id3252787,843.59
id3071644,950.17
id3164482,860.22
id1464942,596.29
id2816771,2096.96
id3721347,641.46
id0804352,777.79
id1779526,537.16
id0329399,881.66
id1072218,854.04
id0339241,1069.27
id1710387,502.84
id2073812,2404.69
id0319872,584.07
id2008282,861.11
id2770617,609.52
id1487724,899.74
id1960165,381.11
id3335785,844.58
id0277974,628.7
id3221964,871.8
id0591300,608.67
id1942911,276.74
id3395920,805.7
id1007821,428.27
id2925826,11772.42
id0126220,731.03
id1958848,554.01
id0845069,541.86
id1450766,1050.11
id1183407,654.0
id0917464,1170.32
id1002558,685.85
id1671327,598.56
id1961073,553.48
id3912547,556.63
id3533054,549.7
id0850046,803.24
id0897212,797.76
id1903593,523.29
id1702570,489.83
id1458628,525.97
id2134427,667.58
id3534801,514.1
id0643264,665.16
id3206271,543.85
id3476572,1467.99
id0461550,635.49
id3783717,553.26
id1604420,460.38
id2316024,712.42
id0892358,421.0
id0893659,900.08
id0333706,655.92
id1062218,742.74
id3033724,657.24
id3975585,609.31
id1534387,750.41
id3349579,707.75
id2044438,546.13
id0383193,515.68
id1369728,483.22
id3730961,489.43
id3040467,1379.71
id3405671,732.68
id2269808,569.81
id0755672,843.42
id2987335,862.64
id1904128,621.13
id3151501,496.13
id1514948,489.59
id1854467,737.53
id0895227,993.89
id2723579,1054.39
id3147719,553.06
id1420987,746.54
id1593276,1225.91
id1592812,722.85
id1491967,587.92
id1702696,392.85
id2601377,732.3
id2958636,505.49
id3016896,693.53
id2692711,615.19
id3150237,461.25
id3031990,476.8
id1517479,1500.38
id3723845,768.64
id0393140,3577.08
id0005106,657.18
id2272416,577.45
id3995677,632.92
id2634016,411.4
id3166330,742.28
id3999195,558.16
id3024986,576.29
id2422810,731.61
id0057642,621.36
id0051329,736.42
id1863325,813.46
id0980838,1568.15
id0785697,762.23
id3257892,670.78
id0108692,722.98
id1598374,866.41
id3343548,589.89
id1097014,621.33
id2204035,872.45
id1692386,1368.67
id2153493,796.92
id3846081,618.98
id0413843,400.61
id0130367,618.15
id0482219,669.74
id2618756,611.85
id0071999,826.7
id2682513,496.4
id1555969,492.08
id1618934,506.71
id1276118,1103.18
id2293944,502.95
id1979457,917.22
id2738058,561.9
id0977486,538.86
id0235502,553.45
id3020057,1886.14
id3853473,726.15
id3136280,813.12
id0455580,647.22
id2196500,1114.31
id0788389,504.72
id2025123,1068.62
id0881743,468.34
id3488774,551.91
id3819232,547.72
id3208546,498.36
id3274058,741.0
id1837970,546.92
id2302726,509.8
id1283493,902.04
id1352525,777.71
id3943617,4248.95
id0524070,771.16
id3113139,644.13
id2777576,703.37
id1984459,614.28
id3792741,746.42
id1735592,554.83
id3544021,511.24
id1935673,305.4
id2083898,1019.63
id0551212,574.3
id0318571,702.82
id3083736,910.45
id2403788,915.88
id3837323,764.21
id0867908,941.06
id2301642,851.9
id2243387,460.49
id1908710,560.15
id0579131,798.46
id0642420,559.17
id0737778,764.55
id0384584,549.0
id1922254,3286.25
id1991837,836.62
id2771428,1522.48
id0499664,426.07
id3841451,589.48
id1853079,729.96
id0290727,556.41
id2837757,680.94
id2681185,771.57
id1998157,682.28
id3857824,509.32
id1258883,417.06
id0280065,589.25
id2721588,843.64
id0282421,1457.8
id2172195,744.29
id2722099,641.24
id0191171,485.05
id0334742,514.89
id0328743,663.05
id0951406,578.94
id1323594,526.02
id2596642,576.37
id2396301,435.86
id1948349,567.04
id3436285,570.97
id1580296,797.89
id3941676,757.02
id1260847,549.35
id1837834,581.73
id2649246,504.38
id0404703,541.17
id3773524,725.42
id3862432,566.07
id0865372,626.59
id1918509,968.7
id3867557,722.92
id1534637,635.3
id0983322,685.54
id3593293,709.32
id2371094,409.09
id3267505,581.85
id2888778,1069.87
id1623841,575.22
id0827448,473.71
id2382295,5959.01
id1777743,1388.56
id1476086,1250.37
id3278885,1070.96
id2731344,552.54
id0798014,419.2
id1566304,664.08
id0611208,546.95
id3904062,474.03
id3505256,849.25
id2928438,357.35
id2917122,706.07
id1031033,501.4
id0136292,599.89
id0655765,702.63
id3428363,731.4
id2289352,747.58
id0960741,682.04
id1864571,791.66
id2825597,566.78
id1034865,645.9
id1254903,415.95
id0469285,314.06
id1089593,763.93
id2743157,1059.73
id1752376,515.25
id3706215,589.23
id3507958,692.37
id3207488,400.7
id1727967,457.23
id3392761,536.96
id3196936,772.69
id2193182,798.91
id1592761,608.6
id1858972,866.45
id0211875,807.98
id2483809,887.83
id2610658,589.25
id3550124,472.87
id2919550,704.52
id3016644,1080.47
id2392113,755.51
id1715985,629.26
id3281476,1125.04
id2662798,568.43
id1000332,795.17
id3086877,663.11
id1752158,1394.22
id3585718,373.58
id0394502,891.21
id3860263,608.07
id0689062,315.05
id2606351,684.47
id2589121,774.39
id1682233,894.63
id3437225,590.65
id1068407,762.84
id3539184,563.18
id0996962,1100.1
id1424089,923.76
id1044142,1007.62
id1726522,807.18
id3009519,695.49
id0174410,633.55
id3588642,570.88
id2598606,463.59
id2822215,626.37
id0570361,463.03
id1949633,474.24
id3068562,573.13
id3557359,699.35
id0434333,636.87
id3220796,837.91
id2654724,598.3
id1707481,693.04
id0917234,530.71
id1949624,747.02
id1793770,408.33
id1704043,300.38
id1608890,478.68
id0830950,734.91
id1797024,633.97
id0859569,953.24
id3652650,930.83
id2882479,1267.72
id3001032,754.24
id2575365,1020.41
id1955487,1143.67
id3435092,830.34
id3411362,677.79
id3692187,4882.29
id3536561,692.19
id2013717,742.06
id3799841,425.49
id1095906,632.56
id3020552,747.33
id3053835,501.45
id2328208,1777.82
id3221584,721.45
id1296185,1164.54
id0613859,595.97
id1715568,661.92
id3414503,670.88
id3606788,490.63
id0781067,737.25
id0789331,664.43
id2230857,1545.92
id1456134,725.91
id1554546,733.01
id0206422,377.6
id1882697,475.16
id0684620,530.96
id0469382,1025.35
id1950918,1100.2
id2132032,707.28
id0508879,864.56
