ID,판매가,화면크기,형태,해상도,화면비율,LCD,LED,OLED,QLED,단자,부가기능
9434,709670,43,0,1080,1,0,1,0,0,2,0
9435,711340,43,0,1080,1,0,1,0,0,2,0
9438,723270,43,0,1080,1,0,1,0,0,2,0
9443,611490,43,0,1080,1,0,1,0,0,2,0
9445,614660,50,0,1080,1,0,1,0,0,4,2
9446,620910,50,0,1080,1,0,1,0,0,4,2
9447,1173410,50,0,1080,1,0,1,0,0,4,2
9450,924440,50,0,1080,1,0,1,0,0,4,2
9451,1331140,50,0,1080,1,0,1,0,0,4,2
9461,1470050,55,0,2160,0,0,1,0,0,2,0
9464,1473150,55,0,2160,0,0,1,0,0,2,0
9470,1501380,55,0,2160,0,0,1,0,0,2,0
9474,1506600,55,0,2160,0,0,1,0,0,2,0
9477,1533600,55,0,2160,0,0,1,0,0,2,0
9478,1536960,55,0,2160,0,0,1,0,0,2,0
9480,1536970,55,0,2160,0,0,1,0,0,2,0
9481,1538200,55,0,2160,0,0,1,0,0,2,0
9486,1539980,55,0,2160,0,0,1,0,0,2,0
9489,1555690,55,0,2160,0,0,1,0,0,2,0
9490,1559360,55,0,2160,0,0,1,0,0,2,0
9491,1571400,55,0,2160,0,0,1,0,0,2,0
9493,1585500,55,0,2160,0,0,1,0,0,2,0
9494,1587600,55,0,2160,0,0,1,0,0,2,0
9501,1641940,55,0,2160,0,0,1,0,0,2,0
9505,1025510,55,0,2160,1,0,1,0,0,4,7
9507,1101220,55,0,2160,1,0,1,0,0,4,7
9508,1104660,55,0,2160,1,0,1,0,0,4,7
9510,1109040,55,0,2160,1,0,1,0,0,4,7
9515,1140790,55,0,2160,1,0,1,0,0,4,7
9516,1156630,55,0,2160,1,0,1,0,0,4,7
9518,1162550,55,0,2160,1,0,1,0,0,4,7
9519,1163900,55,0,2160,1,0,1,0,0,4,7
9520,1163960,55,0,2160,1,0,1,0,0,4,7
9522,1104670,55,0,2160,1,0,1,0,0,4,7
9531,1202800,55,0,2160,1,0,1,0,0,4,7
9532,1204350,55,0,2160,1,0,1,0,0,4,7
9537,1230810,55,0,2160,1,0,1,0,0,4,7
9543,1261000,55,0,2160,1,0,1,0,0,4,7
9548,1280200,55,0,2160,1,0,1,0,0,4,7
9549,1305870,55,0,2160,1,0,1,0,0,4,7
9550,1306550,55,0,2160,1,0,1,0,0,4,7
9551,1392000,55,0,2160,1,0,1,0,0,4,7
9553,1455000,55,0,2160,1,0,1,0,0,4,7
9559,1529710,55,0,2160,1,0,1,0,0,4,7
9562,1629790,55,0,2160,1,0,1,0,0,4,7
9565,1658810,55,0,2160,1,0,1,0,0,4,7
9567,1668340,55,0,2160,1,0,1,0,0,4,7
9569,1687730,55,0,2160,1,0,1,0,0,4,7
9570,1689810,55,0,2160,1,0,1,0,0,4,7
9575,1843000,55,0,2160,1,0,1,0,0,4,7
9579,1940000,55,0,2160,1,0,1,0,0,4,7
9582,1944810,55,0,2160,1,0,1,0,0,4,7
9587,2933180,55,0,2160,1,0,1,0,0,4,7
9588,3.00E+06,55,0,2160,1,0,1,0,0,4,7
9589,1025500,55,0,2160,1,0,1,0,0,4,7
9590,1169240,55,0,2160,1,0,1,0,0,4,7
9592,321410,32,0,720,0,0,1,0,0,4,2
9594,311150,32,0,720,0,0,1,0,0,4,2
9596,364930,32,0,720,0,0,1,0,0,4,2
9600,458640,32,0,720,0,0,1,0,0,4,2
9603,5.00E+05,32,0,720,0,0,1,0,0,4,2
9605,557030,32,0,720,0,0,1,0,0,4,2
9606,586830,32,0,720,0,0,1,0,0,4,2
9607,598800,32,0,720,0,0,1,0,0,4,2
9610,448340,32,0,720,0,0,1,0,0,4,2
9611,535860,43,0,1080,0,0,1,0,0,2,1
9615,542730,43,0,1080,0,0,1,0,0,2,1
9622,555660,43,0,1080,0,0,1,0,0,2,1
9623,556180,43,0,1080,0,0,1,0,0,2,1
9625,560060,43,0,1080,0,0,1,0,0,2,1
9631,548400,43,0,1080,0,0,1,0,0,2,1
9632,577740,43,0,1080,0,0,1,0,0,2,1
9633,578500,43,0,1080,0,0,1,0,0,2,1
9634,580800,43,0,1080,0,0,1,0,0,2,1
9636,580860,43,0,1080,0,0,1,0,0,2,1
9642,589960,43,0,1080,0,0,1,0,0,2,1
9647,620750,43,0,1080,0,0,1,0,0,2,1
9651,669300,43,0,1080,0,0,1,0,0,2,1
9652,680860,43,0,1080,0,0,1,0,0,2,1
9653,705860,43,0,1080,0,0,1,0,0,2,1
9654,708100,43,0,1080,0,0,1,0,0,2,1
9655,708120,43,0,1080,0,0,1,0,0,2,1
9658,725350,43,0,1080,0,0,1,0,0,2,1
9660,727500,43,0,1080,0,0,1,0,0,2,1
9662,776160,43,0,1080,0,0,1,0,0,2,1
9671,1043200,65,0,2160,1,0,1,0,0,3,5
9676,1147130,65,0,2160,1,0,1,0,0,3,5
9678,1190000,65,0,2160,1,0,1,0,0,3,5
9680,1147140,65,0,2160,1,0,1,0,0,3,5
9681,1281000,65,0,2160,1,0,1,0,0,3,5
9683,1322990,65,0,2160,1,0,1,0,0,3,5
9685,1129000,65,0,2160,1,0,1,0,0,3,5
9686,1331200,65,0,2160,1,0,1,0,0,3,5
9689,1359000,65,0,2160,1,0,1,0,0,3,5
9695,629000,43,0,1080,1,0,1,0,0,4,2
9699,650730,43,0,1080,1,0,1,0,0,4,2
9701,727500,43,0,1080,1,0,1,0,0,4,2
9702,738170,43,0,1080,1,0,1,0,0,4,2
9705,784000,43,0,1080,1,0,1,0,0,4,2
9706,628990,43,0,1080,1,0,1,0,0,4,2
9707,797340,43,0,1080,1,0,1,0,0,4,2
9710,839990,43,0,1080,1,0,1,0,0,4,2
9711,840000,43,0,1080,1,0,1,0,0,4,2
9717,944680,43,0,1080,1,0,1,0,0,4,2
9719,970200,43,0,1080,1,0,1,0,0,4,2
9722,1539400,43,0,1080,1,0,1,0,0,4,2
9727,1880100,43,0,1080,1,0,1,0,0,4,2
9729,1787000,43,0,1080,1,0,1,0,0,4,2
9731,856160,42,0,1080,1,0,1,0,0,4,2
9732,819190,42,0,1080,1,0,1,0,0,4,2
9733,2557580,75,0,2160,1,0,1,0,0,2,5
9734,2557590,75,0,2160,1,0,1,0,0,2,5
9740,2631500,75,0,2160,1,0,1,0,0,2,5
9741,2637640,75,0,2160,1,0,1,0,0,2,5
9742,2640000,75,0,2160,1,0,1,0,0,2,5
9749,2756200,75,0,2160,1,0,1,0,0,2,5
9752,2611200,75,0,2160,1,0,1,0,0,2,5
9759,3876100,75,0,2160,1,0,1,0,0,2,5
9770,1339610,55,0,2160,1,0,1,0,0,2,6
9775,1425900,55,0,2160,1,0,1,0,0,2,6
9778,1439000,55,0,2160,1,0,1,0,0,2,6
9780,1445300,55,0,2160,1,0,1,0,0,2,6
9782,1464610,55,0,2160,1,0,1,0,0,2,6
9784,1469110,55,0,2160,1,0,1,0,0,2,6
9785,1469120,55,0,2160,1,0,1,0,0,2,6
9788,1476500,55,0,2160,1,0,1,0,0,2,6
9789,1478700,55,0,2160,1,0,1,0,0,2,6
9791,1489610,55,0,2160,1,0,1,0,0,2,6
9792,1503500,55,0,2160,1,0,1,0,0,2,6
9793,1514700,55,0,2160,1,0,1,0,0,2,6
9794,1528700,55,0,2160,1,0,1,0,0,2,6
9798,1551900,55,0,2160,1,0,1,0,0,2,6
9806,1599140,55,0,2160,1,0,1,0,0,2,6
9807,1600500,55,0,2160,1,0,1,0,0,2,6
9815,1678700,55,0,2160,1,0,1,0,0,2,6
9818,1801040,55,0,2160,1,0,1,0,0,2,6
9821,1839610,55,0,2160,1,0,1,0,0,2,6
9822,1843000,55,0,2160,1,0,1,0,0,2,6
9824,1930300,55,0,2160,1,0,1,0,0,2,6
9829,1990000,55,0,2160,1,0,1,0,0,2,6
9830,1999140,55,0,2160,1,0,1,0,0,2,6
9839,2133830,55,0,2160,1,0,1,0,0,2,6
9846,2339610,55,0,2160,1,0,1,0,0,2,6
9847,2378700,55,0,2160,1,0,1,0,0,2,6
9850,2445500,55,0,2160,1,0,1,0,0,2,6
9856,2539610,55,0,2160,1,0,1,0,0,2,6
9859,2582780,55,0,2160,1,0,1,0,0,2,6
9861,2618140,55,0,2160,1,0,1,0,0,2,6
9862,2740000,55,0,2160,1,0,1,0,0,2,6
9863,2809610,55,0,2160,1,0,1,0,0,2,6
9864,2841920,55,0,2160,1,0,1,0,0,2,6
9867,1940900,55,0,2160,1,0,1,0,0,2,6
9868,2985700,55,0,2160,1,0,1,0,0,2,6
9869,2994140,55,0,2160,1,0,1,0,0,2,6
9870,3.00E+06,55,0,2160,1,0,1,0,0,2,6
9876,4850000,55,0,2160,1,0,1,0,0,2,6
9877,5626000,55,0,2160,1,0,1,0,0,2,6
9881,595390,49,0,1080,1,0,1,0,0,4,5
9882,598980,49,0,1080,1,0,1,0,0,4,5
9883,601400,49,0,1080,1,0,1,0,0,4,5
9886,579690,49,0,1080,1,0,1,0,0,4,5
9888,626940,49,0,1080,1,0,1,0,0,4,5
9890,679400,49,0,1080,1,0,1,0,0,4,5
9891,687940,49,0,1080,1,0,1,0,0,4,5
9894,689400,49,0,1080,1,0,1,0,0,4,5
9898,732560,49,0,1080,1,0,1,0,0,4,5
9904,765000,49,0,1080,1,0,1,0,0,4,5
9905,765720,49,0,1080,1,0,1,0,0,4,5
9908,697940,49,0,1080,1,0,1,0,0,4,5
9912,814800,49,0,1080,1,0,1,0,0,4,5
9913,829000,49,0,1080,1,0,1,0,0,4,5
9915,858450,49,0,1080,1,0,1,0,0,4,5
9918,877940,49,0,1080,1,0,1,0,0,4,5
9920,882090,49,0,1080,1,0,1,0,0,4,5
9921,904180,49,0,1080,1,0,1,0,0,4,5
9923,980000,49,0,1080,1,0,1,0,0,4,5
9925,1237300,49,0,1080,1,0,1,0,0,4,5
9932,1880000,49,0,1080,1,0,1,0,0,4,5
9935,989400,55,1,1080,1,0,1,0,0,2,6
9938,1396800,55,1,1080,1,0,1,0,0,2,6
9941,1200000,55,1,1080,1,0,1,0,0,2,6
9942,1519000,55,1,1080,1,0,1,0,0,2,6
9945,1473430,55,1,1080,1,0,1,0,0,2,6
9946,1748000,55,1,1080,1,0,1,0,0,2,6
9947,1889390,55,1,1080,1,0,1,0,0,2,6
9948,1029390,55,1,1080,1,0,1,0,0,2,6
9952,266170,40,0,2160,1,0,1,0,0,5,2
9962,816340,55,0,2160,1,0,1,0,0,2,1
9963,824710,55,0,2160,1,0,1,0,0,2,1
9966,873000,55,0,2160,1,0,1,0,0,2,1
9967,882000,55,0,2160,1,0,1,0,0,2,1
9970,9.00E+05,55,0,2160,1,0,1,0,0,2,1
9975,558120,65,0,2160,1,0,1,0,0,3,2
9976,559000,65,0,2160,1,0,1,0,0,3,2
9981,619690,65,0,2160,1,0,1,0,0,3,2
9982,632640,65,0,2160,1,0,1,0,0,3,2
9983,636890,65,0,2160,1,0,1,0,0,3,2
9985,649000,65,0,2160,1,0,1,0,0,3,2
9991,680640,65,0,2160,1,0,1,0,0,3,2
9994,728990,65,0,2160,1,0,1,0,0,3,2
10007,2350700,75,0,2160,0,0,1,0,0,3,2
10010,775000,43,0,2160,1,0,1,0,0,5,5
10012,774990,43,0,2160,1,0,1,0,0,5,5
10015,905980,43,0,2160,1,0,1,0,0,5,5
10018,921500,43,0,2160,1,0,1,0,0,5,5
10022,970680,43,0,2160,1,0,1,0,0,5,5
10023,989990,43,0,2160,1,0,1,0,0,5,5
10026,1358970,43,0,2160,1,0,1,0,0,5,5
10027,1369050,43,0,2160,1,0,1,0,0,5,5
10029,1455000,43,0,2160,1,0,1,0,0,5,5
10031,1474400,43,0,2160,1,0,1,0,0,5,5
10035,1503500,43,0,2160,1,0,1,0,0,5,5
10040,1905980,43,0,2160,1,0,1,0,0,5,5
10043,1989990,43,0,2160,1,0,1,0,0,5,5
10044,2037000,43,0,2160,1,0,1,0,0,5,5
10049,1369520,55,0,2160,0,0,1,0,0,2,5
10051,1390000,55,0,2160,0,0,1,0,0,2,5
10053,1419520,55,0,2160,0,0,1,0,0,2,5
10054,1479520,55,0,2160,0,0,1,0,0,2,5
10056,1542750,55,0,2160,0,0,1,0,0,2,5
10058,1549990,55,0,2160,0,0,1,0,0,2,5
10065,1639300,55,0,2160,0,0,1,0,0,2,5
10066,1746000,55,0,2160,0,0,1,0,0,2,5
10071,1900000,55,0,2160,0,0,1,0,0,2,5
10077,2240380,55,0,2160,0,0,1,0,0,2,5
10080,2764710,55,0,2160,0,0,1,0,0,2,5
10085,4849910,55,0,2160,0,0,1,0,0,2,5
10089,1.70E+07,55,0,2160,0,0,1,0,0,2,5
10096,2725000,75,0,2160,1,0,1,0,0,4,3
10099,2749870,75,0,2160,1,0,1,0,0,4,3
10105,2752820,75,0,2160,1,0,1,0,0,4,3
10106,2774010,75,0,2160,1,0,1,0,0,4,3
10109,2776120,75,0,2160,1,0,1,0,0,4,3
10112,2787800,75,0,2160,1,0,1,0,0,4,3
10116,2804370,75,0,2160,1,0,1,0,0,4,3
10117,2804390,75,0,2160,1,0,1,0,0,4,3
10118,2805150,75,0,2160,1,0,1,0,0,4,3
10119,2806210,75,0,2160,1,0,1,0,0,4,3
10120,2815570,75,0,2160,1,0,1,0,0,4,3
10122,2821500,75,0,2160,1,0,1,0,0,4,3
10123,2822400,75,0,2160,1,0,1,0,0,4,3
10124,2824640,75,0,2160,1,0,1,0,0,4,3
10131,2848770,75,0,2160,1,0,1,0,0,4,3
10133,2850000,75,0,2160,1,0,1,0,0,4,3
10135,2875730,75,0,2160,1,0,1,0,0,4,3
10141,2892640,75,0,2160,1,0,1,0,0,4,3
10143,2900300,75,0,2160,1,0,1,0,0,4,3
10144,2901610,75,0,2160,1,0,1,0,0,4,3
10145,2912600,75,0,2160,1,0,1,0,0,4,3
10148,2923200,75,0,2160,1,0,1,0,0,4,3
10149,2923710,75,0,2160,1,0,1,0,0,4,3
10151,2931110,75,0,2160,1,0,1,0,0,4,3
10154,2955190,75,0,2160,1,0,1,0,0,4,3
10168,3458770,75,0,2160,1,0,1,0,0,4,3
10169,3492000,75,0,2160,1,0,1,0,0,4,3
10170,3686000,75,0,2160,1,0,1,0,0,4,3
10176,349000,40,0,2160,1,0,1,0,0,3,2
10180,369220,40,0,2160,1,0,1,0,0,3,2
10182,371420,40,0,2160,1,0,1,0,0,3,2
10183,377100,40,0,2160,1,0,1,0,0,3,2
10184,379000,40,0,2160,1,0,1,0,0,3,2
10186,390000,40,0,2160,1,0,1,0,0,3,2
10190,400150,40,0,2160,1,0,1,0,0,3,2
10192,419000,40,0,2160,1,0,1,0,0,3,2
10193,428940,40,0,2160,1,0,1,0,0,3,2
10209,798940,43,0,2160,0,0,0,0,0,2,0
10213,798950,43,0,2160,0,0,0,0,0,2,0
10220,844510,43,0,2160,0,0,0,0,0,2,0
10229,852950,43,0,2160,0,0,0,0,0,2,0
10236,879240,43,0,2160,0,0,0,0,0,2,0
10241,890180,43,0,2160,0,0,0,0,0,2,0
10244,890560,43,0,2160,0,0,0,0,0,2,0
10246,893500,43,0,2160,0,0,0,0,0,2,0
10247,896950,43,0,2160,0,0,0,0,0,2,0
10250,900950,43,0,2160,0,0,0,0,0,2,0
10252,901320,43,0,2160,0,0,0,0,0,2,0
10256,904550,43,0,2160,0,0,0,0,0,2,0
10260,909807,43,0,2160,0,0,0,0,0,2,0
10261,911210,43,0,2160,0,0,0,0,0,2,0
10263,912510,43,0,2160,0,0,0,0,0,2,0
10267,920020,43,0,2160,0,0,0,0,0,2,0
10270,930720,43,0,2160,0,0,0,0,0,2,0
10287,1453950,43,0,2160,0,0,0,0,0,2,0
10289,1455000,43,0,2160,0,0,0,0,0,2,0
10294,1512490,43,0,2160,0,0,0,0,0,2,0
10295,1692000,43,0,2160,0,0,0,0,0,2,0
10296,1731870,43,0,2160,0,0,0,0,0,2,0
10299,1753950,43,0,2160,0,0,0,0,0,2,0
10309,874200,43,0,2160,0,0,0,0,0,2,0
10315,227000,32,0,720,0,0,1,0,0,5,2
10318,174000,32,0,720,0,0,1,0,0,5,2
10325,194000,32,0,720,0,0,1,0,0,3,2
10327,188040,32,0,720,0,0,1,0,0,3,2
10330,124990,32,0,720,0,0,1,0,0,3,2
10331,163930,32,0,720,0,0,1,0,0,3,2
10332,164930,32,0,720,0,0,1,0,0,3,2
10333,168990,32,0,720,0,0,1,0,0,3,2
10336,180000,32,0,720,0,0,1,0,0,3,2
10340,329000,49,0,2160,0,0,1,0,0,5,2
10344,522490,49,0,1080,1,0,1,0,0,5,2
10346,522480,49,0,1080,1,0,1,0,0,5,2
10350,522560,49,0,1080,1,0,1,0,0,5,2
10351,557380,49,0,1080,1,0,1,0,0,5,2
10352,558350,49,0,1080,1,0,1,0,0,5,2
10353,565510,49,0,1080,1,0,1,0,0,5,2
10358,603350,49,0,1080,1,0,1,0,0,5,2
10360,625650,49,0,1080,1,0,1,0,0,5,2
10362,627730,49,0,1080,1,0,1,0,0,5,2
10369,671930,49,0,1080,1,0,1,0,0,5,2
10378,736860,49,0,1080,1,0,1,0,0,5,2
10379,739550,49,0,1080,1,0,1,0,0,5,2
10382,814800,49,0,1080,1,0,1,0,0,5,2
10383,824970,49,0,1080,1,0,1,0,0,5,2
10387,698090,49,0,1080,1,0,1,0,0,5,2
10390,1372550,55,0,2160,0,0,1,0,0,2,0
10391,499000,55,0,2160,1,0,1,0,0,5,1
10393,536640,55,0,2160,1,0,1,0,0,5,1
10397,612480,55,0,2160,1,0,1,0,0,5,1
10404,601990,49,1,1080,1,0,1,0,0,4,6
10407,602150,49,1,1080,1,0,1,0,0,4,6
10412,614730,49,1,1080,1,0,1,0,0,4,6
10416,614890,49,1,1080,1,0,1,0,0,4,6
10420,615370,49,1,1080,1,0,1,0,0,4,6
10429,618370,49,1,1080,1,0,1,0,0,4,6
10431,618390,49,1,1080,1,0,1,0,0,4,6
10432,619030,49,1,1080,1,0,1,0,0,4,6
10437,625690,49,1,1080,1,0,1,0,0,4,6
10438,627170,49,1,1080,1,0,1,0,0,4,6
10440,634000,49,1,1080,1,0,1,0,0,4,6
10444,645270,49,1,1080,1,0,1,0,0,4,6
10445,649170,49,1,1080,1,0,1,0,0,4,6
10446,649180,49,1,1080,1,0,1,0,0,4,6
10453,649650,49,1,1080,1,0,1,0,0,4,6
10454,655620,49,1,1080,1,0,1,0,0,4,6
10456,658220,49,1,1080,1,0,1,0,0,4,6
10459,659880,49,1,1080,1,0,1,0,0,4,6
10468,666000,49,1,1080,1,0,1,0,0,4,6
10469,670080,49,1,1080,1,0,1,0,0,4,6
10470,676870,49,1,1080,1,0,1,0,0,4,6
10475,685000,49,1,1080,1,0,1,0,0,4,6
10477,685500,49,1,1080,1,0,1,0,0,4,6
10478,690000,49,1,1080,1,0,1,0,0,4,6
10488,711480,49,1,1080,1,0,1,0,0,4,6
10492,741370,49,1,1080,1,0,1,0,0,4,6
10496,765370,49,1,1080,1,0,1,0,0,4,6
10498,797730,49,1,1080,1,0,1,0,0,4,6
10499,804130,49,1,1080,1,0,1,0,0,4,6
10500,826370,49,1,1080,1,0,1,0,0,4,6
10502,878070,49,1,1080,1,0,1,0,0,4,6
10508,886370,49,1,1080,1,0,1,0,0,4,6
10509,894870,49,1,1080,1,0,1,0,0,4,6
10511,896660,49,1,1080,1,0,1,0,0,4,6
10514,913450,49,1,1080,1,0,1,0,0,4,6
10515,929000,49,1,1080,1,0,1,0,0,4,6
10517,930230,49,1,1080,1,0,1,0,0,4,6
10518,942840,49,1,1080,1,0,1,0,0,4,6
10521,946440,49,1,1080,1,0,1,0,0,4,6
10524,948660,49,1,1080,1,0,1,0,0,4,6
10529,996370,49,1,1080,1,0,1,0,0,4,6
10531,1028200,49,1,1080,1,0,1,0,0,4,6
10532,1038800,49,1,1080,1,0,1,0,0,4,6
10533,1060000,49,1,1080,1,0,1,0,0,4,6
10537,1220000,49,1,1080,1,0,1,0,0,4,6
10538,1448660,49,1,1080,1,0,1,0,0,4,6
10542,1548660,49,1,1080,1,0,1,0,0,4,6
10544,1563930,49,1,1080,1,0,1,0,0,4,6
10549,299000,43,0,1080,1,0,1,0,0,2,2
10551,1197980,55,1,2160,1,0,1,0,0,4,5
10553,1158990,55,1,2160,1,0,1,0,0,4,5
10559,1392990,55,1,2160,1,0,1,0,0,4,5
10560,1393000,55,1,2160,1,0,1,0,0,4,5
10567,1421000,55,1,2160,1,0,1,0,0,4,5
10569,1455000,55,1,2160,1,0,1,0,0,4,5
10570,1461750,55,1,2160,1,0,1,0,0,4,5
10571,1461760,55,1,2160,1,0,1,0,0,4,5
10572,1462000,55,1,2160,1,0,1,0,0,4,5
10573,1477980,55,1,2160,1,0,1,0,0,4,5
10575,1487500,55,1,2160,1,0,1,0,0,4,5
10580,1510490,55,1,2160,1,0,1,0,0,4,5
10581,1520080,55,1,2160,1,0,1,0,0,4,5
10582,1552000,55,1,2160,1,0,1,0,0,4,5
10583,1554980,55,1,2160,1,0,1,0,0,4,5
10585,1561760,55,1,2160,1,0,1,0,0,4,5
10586,1565090,55,1,2160,1,0,1,0,0,4,5
10587,1567080,55,1,2160,1,0,1,0,0,4,5
10590,1590000,55,1,2160,1,0,1,0,0,4,5
10591,1599990,55,1,2160,1,0,1,0,0,4,5
10594,1661760,55,1,2160,1,0,1,0,0,4,5
10595,1680000,55,1,2160,1,0,1,0,0,4,5
10596,1697500,55,1,2160,1,0,1,0,0,4,5
10597,1381800,55,1,2160,1,0,1,0,0,4,5
10598,1711990,55,1,2160,1,0,1,0,0,4,5
10599,1731450,55,1,2160,1,0,1,0,0,4,5
10601,1742850,55,1,2160,1,0,1,0,0,4,5
10602,1749990,55,1,2160,1,0,1,0,0,4,5
10606,1930300,55,1,2160,1,0,1,0,0,4,5
10607,1934870,55,1,2160,1,0,1,0,0,4,5
10608,1961760,55,1,2160,1,0,1,0,0,4,5
10609,1973080,55,1,2160,1,0,1,0,0,4,5
10616,1493800,55,1,2160,1,0,1,0,0,4,5
10620,2605310,55,1,2160,1,0,1,0,0,4,5
10621,2804980,55,1,2160,1,0,1,0,0,4,5
10622,2807970,55,1,2160,1,0,1,0,0,4,5
10624,3880000,55,1,2160,1,0,1,0,0,4,5
10625,1699990,55,1,2160,1,0,1,0,0,4,5
10627,1113450,55,0,2160,1,0,1,0,0,5,7
10628,1130990,55,0,2160,1,0,1,0,0,5,7
10631,1347640,55,0,2160,1,0,1,0,0,5,7
10643,1425000,55,0,2160,1,0,1,0,0,5,7
10646,1443050,55,0,2160,1,0,1,0,0,5,7
10648,1474000,55,0,2160,1,0,1,0,0,5,7
10650,1480580,55,0,2160,1,0,1,0,0,5,7
10654,1489750,55,0,2160,1,0,1,0,0,5,7
10656,1501020,55,0,2160,1,0,1,0,0,5,7
10659,1543000,55,0,2160,1,0,1,0,0,5,7
10660,1812310,55,0,2160,1,0,1,0,0,5,7
10662,2001500,55,0,2160,1,0,1,0,0,5,7
10663,2252780,55,0,2160,1,0,1,0,0,5,7
10666,2488000,55,0,2160,1,0,1,0,0,5,7
10667,2975000,55,0,2160,1,0,1,0,0,5,7
10669,1382250,55,0,2160,1,0,1,0,0,5,7
10672,992390,55,1,2160,1,0,1,0,0,2,5
10675,1135530,55,1,2160,1,0,1,0,0,2,5
10677,1135610,55,1,2160,1,0,1,0,0,2,5
10679,1143000,55,1,2160,1,0,1,0,0,2,5
10680,1143610,55,1,2160,1,0,1,0,0,2,5
10682,1147610,55,1,2160,1,0,1,0,0,2,5
10684,1158610,55,1,2160,1,0,1,0,0,2,5
10687,1158940,55,1,2160,1,0,1,0,0,2,5
10691,1186620,55,1,2160,1,0,1,0,0,2,5
10698,1158620,55,1,2160,1,0,1,0,0,2,5
10700,1208620,55,1,2160,1,0,1,0,0,2,5
10703,1214220,55,1,2160,1,0,1,0,0,2,5
10705,1226030,55,1,2160,1,0,1,0,0,2,5
10706,1226040,55,1,2160,1,0,1,0,0,2,5
10709,1230110,55,1,2160,1,0,1,0,0,2,5
10711,1236100,55,1,2160,1,0,1,0,0,2,5
10714,1250760,55,1,2160,1,0,1,0,0,2,5
10715,1254900,55,1,2160,1,0,1,0,0,2,5
10716,1258670,55,1,2160,1,0,1,0,0,2,5
10722,1268000,55,1,2160,1,0,1,0,0,2,5
10723,1269000,55,1,2160,1,0,1,0,0,2,5
10730,1281000,55,1,2160,1,0,1,0,0,2,5
10731,1284020,55,1,2160,1,0,1,0,0,2,5
10732,1286000,55,1,2160,1,0,1,0,0,2,5
10743,1320000,55,1,2160,1,0,1,0,0,2,5
10745,1340010,55,1,2160,1,0,1,0,0,2,5
10747,1354400,55,1,2160,1,0,1,0,0,2,5
10749,1367700,55,1,2160,1,0,1,0,0,2,5
10755,1425990,55,1,2160,1,0,1,0,0,2,5
10757,1431100,55,1,2160,1,0,1,0,0,2,5
10758,1454030,55,1,2160,1,0,1,0,0,2,5
10759,1467080,55,1,2160,1,0,1,0,0,2,5
10762,1528610,55,1,2160,1,0,1,0,0,2,5
10767,1619710,55,1,2160,1,0,1,0,0,2,5
10769,1663220,55,1,2160,1,0,1,0,0,2,5
10771,1663470,55,1,2160,1,0,1,0,0,2,5
10774,1715930,55,1,2160,1,0,1,0,0,2,5
10778,1769000,55,1,2160,1,0,1,0,0,2,5
10780,1891500,55,1,2160,1,0,1,0,0,2,5
10782,2048610,55,1,2160,1,0,1,0,0,2,5
10783,2048620,55,1,2160,1,0,1,0,0,2,5
10785,2134000,55,1,2160,1,0,1,0,0,2,5
10787,2230000,55,1,2160,1,0,1,0,0,2,5
10791,2548620,55,1,2160,1,0,1,0,0,2,5
10792,2648610,55,1,2160,1,0,1,0,0,2,5
10798,2838610,55,1,2160,1,0,1,0,0,2,5
10800,2848620,55,1,2160,1,0,1,0,0,2,5
10805,2913620,55,1,2160,1,0,1,0,0,2,5
10806,2920990,55,1,2160,1,0,1,0,0,2,5
10807,3065000,55,1,2160,1,0,1,0,0,2,5
10809,4.00E+06,55,1,2160,1,0,1,0,0,2,5
10813,4939710,55,1,2160,1,0,1,0,0,2,5
10815,1302000,55,1,2160,1,0,1,0,0,2,5
10820,1870010,80,0,720,0,0,1,0,0,4,2
10822,320970,80,0,720,0,0,1,0,0,4,2
10826,1871020,65,0,2160,0,0,1,0,0,5,3
10830,1938550,65,0,2160,0,0,1,0,0,5,3
10831,1965100,65,0,2160,0,0,1,0,0,5,3
10846,2134000,65,0,2160,0,0,1,0,0,5,3
10852,2580000,65,0,2160,0,0,1,0,0,5,3
10853,2630490,65,0,2160,0,0,1,0,0,5,3
10855,2716000,65,0,2160,0,0,1,0,0,5,3
10856,2782490,65,0,2160,0,0,1,0,0,5,3
10860,2830490,65,0,2160,0,0,1,0,0,5,3
10862,2859900,65,0,2160,0,0,1,0,0,5,3
10863,2882490,65,0,2160,0,0,1,0,0,5,3
10872,3436710,65,0,2160,0,0,1,0,0,5,3
10875,3930490,65,0,2160,0,0,1,0,0,5,3
10876,4300000,65,0,2160,0,0,1,0,0,5,3
10877,4859900,65,0,2160,0,0,1,0,0,5,3
10878,4930490,65,0,2160,0,0,1,0,0,5,3
10879,2820000,65,0,2160,0,0,1,0,0,5,3
10880,2216450,65,0,2160,0,0,1,0,0,5,3
10884,3119010,75,0,2160,1,0,0,0,1,2,7
10887,3086520,75,0,2160,1,0,0,0,1,2,7
10892,3248960,75,0,2160,1,0,0,0,1,2,7
10898,3599990,75,0,2160,1,0,0,0,1,2,7
10903,4534130,75,0,2160,1,0,0,0,1,2,7
10915,455250,43,0,1080,1,0,1,0,0,5,2
10916,455610,43,0,1080,1,0,1,0,0,5,2
10918,456520,43,0,1080,1,0,1,0,0,5,2
10923,497570,43,0,1080,1,0,1,0,0,5,2
10924,506990,43,0,1080,1,0,1,0,0,5,2
10929,530590,43,0,1080,1,0,1,0,0,5,2
